"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1968",2.30325780935781,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1969",9.59357690761997,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1970",7.47032516760602,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1971",2.0636202619181,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1972",7.59971540996948,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.60076917886767,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1974",3.07418683106211,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1975",1.06908197727985,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1976",0.165341538107625,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1977",0.60285927542056,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1978",2.50114142221207,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1979",6.72318035662087,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1980",5.08927756257255,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1981",1.27337941990496,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1982",3.09685167710382,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1983",3.06920571523668,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1984",2.98703695160768,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1985",3.2273959103228,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.75439357778262,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1987",3.61912604651654,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1988",5.1534942484232,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1989",5.41737318928347,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1990",0.14246847310566,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1991",-5.88582397270013,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.29427939054698,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.663177628495548,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.96080867493375,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1995",4.22213481786276,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1996",3.67007765440163,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1997",6.28574628798645,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1998",5.45427001962773,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.38082032640672,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2000",5.75690667241101,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2001",2.60945332744905,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.70605555984428,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.00381679389313,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2004",3.9921549451484,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2005",2.77835986813524,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2006",4.02902168669906,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.29893447677504,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.785825184539536,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-8.0744474323113,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2010",3.18497866064297,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.54816390686808,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.39801527212444,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2013",-0.901235147701122,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2014",-0.365857704100734,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2015",0.545093916923121,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.81145776663434,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2017",3.19379003165722,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.13881098145531,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.22386177768568,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2020",-2.20471343516305,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2021",2.97233863461256,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2022",2.19335148359096,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2023",-0.290324826252647,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.05284882345317,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1961",5.1217007109907,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1962",6.54303414178082,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1963",6.42838084885621,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1964",6.5710184382201,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1965",4.86159272050551,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1966",5.2349173958849,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1967",4.95160977057866,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1968",4.41587790210444,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1969",7.18706276828287,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1970",6.08717862544112,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1971",5.3218881944761,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1972",4.60071178145086,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.26598097753259,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1974",4.30255804664946,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1975",-0.995725489015869,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1976",4.29831953913109,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1977",3.49225300518274,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1978",3.99357144244403,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1979",3.52150751000322,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1980",1.5760176869018,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1981",1.06913529817682,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.45176180157146,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.25228660245826,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1984",1.57967875534534,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1985",1.72112720441814,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.27704098219579,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1987",2.57693345970058,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1988",4.58923758028978,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1989",4.52438331326886,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1990",2.90024601836325,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.08715144028543,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.49330979445717,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.678876663127725,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.36248645107968,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.26199730857934,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.35587143831193,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1997",2.3365684208265,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.59992933381868,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.2905864242436,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.11734303618742,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.93442086722497,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.17379153741706,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2003",0.844002999615488,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.55221219214369,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2005",1.7336965374753,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.64101214888809,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.38050226528788,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.156690773863351,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-2.7882661598862,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.82265275141735,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.21143129897398,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.365033106931775,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.681084552852517,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.9633968315314,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.05629467074089,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2016",0.985916023998818,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.44719429308388,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.82282030220222,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.88362177973202,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2020",-7.90234026379249,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2021",6.76555108633729,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2022",2.55134589296357,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2023",0.631925664290373,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.18765795526344,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.49892821156941,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.991224001150605,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.46228831951395,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.61087667207344,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.851145528445028,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.86509875016854,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1998",1.79299614626568,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.74588590544688,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.13873809513739,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.8146797673508,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2002",-0.165731153384945,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2003",-0.710622586674069,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2004",0.701044411528291,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.902974184334259,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.99526733504162,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.0895200776502,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.686628694081476,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.64009123756693,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2010",4.04432212868433,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.98790780710169,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.615583426225956,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.551940846473401,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.20858412706526,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.23876072421802,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.14442811684765,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.97886214649712,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.00863309793179,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.08806227535143,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2020",-4.06308980786212,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2021",2.58141339025568,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2022",1.76649933852121,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2023",-0.296399900638457,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.48713752959221,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.86215857478348,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.48417742797946,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.89492981244296,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.07261202108429,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.91972476932948,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.13163376244849,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.92285148657295,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2003",5.79456042669706,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2004",5.06096314309557,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.599152532283763,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.65242742044503,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.27375605670719,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.335185929115827,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.30070711577629,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2010",-5.47863183566073,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2011",-10.1493247279547,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2012",-7.08671230499291,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2013",-2.51599064394912,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.475725599518252,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2015",-0.196077987543813,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2016",-0.487217417583259,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.09219096847124,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.66840917224884,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.80356977537701,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2020",-9.01910857160287,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2021",8.33607657289376,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2022",6.70592568598299,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2023",1.59297791396993,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.6185059726204,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.06418034517887,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.576108517286089,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.94715455676785,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.48952547541327,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.0824132976074553,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.1431221936127,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.90000450119636,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.0710268664908,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.47919473197572,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.07408803273855,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2002",4.74128654648265,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2003",4.07424974585206,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2004",5.00462069164918,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2005",4.29427761009179,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.94606688029327,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2007",0.277372772325799,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2008",1.0039430290089,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-6.59786721850166,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.07625404277669,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.86683747544306,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.25022602347066,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.80252210082275,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2014",4.23220980614266,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2015",3.70731597936265,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.20100189293859,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.27197601620694,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2018",5.36233225929903,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2019",4.85779236030735,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2020",-4.54726382323223,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2021",7.11731531479804,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2022",5.99713362755758,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2023",1.45543189575259,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2024",2.12216249253446,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1961",-0.0835797193810797,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1962",8.31268233006052,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1963",10.2831436377151,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1964",9.91692854454259,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1965",7.28927752293578,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1966",8.73657410500219,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1967",-1.2683373039982,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1968",-5.47454591967255,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1969",2.37428226602786,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1970",7.45922078293241,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1971",13.060837644862,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1972",6.17733444687381,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.8060097216085,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.70629213751738,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1975",0.646155077218526,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1976",5.95936751665507,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1977",8.822277247103,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1978",6.01671459502974,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1979",4.86058238480718,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1980",5.74792071024509,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.26500710375186,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.15456624187179,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1983",-2.15116170128198,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1984",4.12911822800855,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1985",3.29284138718901,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1986",6.27054195990333,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1987",8.54593975128225,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1988",-0.0897260320421392,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1989",0.258439854243434,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.16937033164956,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1991",-0.223525510943938,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.37389414345591,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1993",1.31344946568415,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.6088579345348,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1995",0.116583706184799,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1996",4.56712354663699,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.77161243528168,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1998",7.36280095686558,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.03492353428226,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.98504276167094,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.013497571087,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.559519073921423,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.14268838860284,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2004",7.80239946879065,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2005",6.12443901099268,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2006",6.31699305319611,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2007",8.45486011548361,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2008",2.20949639369984,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-7.66380952810014,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2010",-2.83277492861706,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.84577917812912,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.0636365680856,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2013",4.5524603162561,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2014",1.6872150209678,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2015",4.43666372876759,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2016",6.30368712484739,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.19494881022717,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2018",4.88879826867791,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.41545606757154,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2020",-6.8422960091915,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2021",4.40304478311891,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2022",6.36721097102208,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2023",2.53419545412166,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2024",2.32283501269817,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.92963953755215,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1992",3.34327424356007,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1993",2.69260917204569,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1994",5.75582700072608,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1995",9.63442230853992,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1996",6.98214071722843,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1997",10.4894524039386,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1998",8.92141324737659,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1999",10.0306128383875,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2000",8.54028750138249,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2001",5.26695908986814,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2002",5.23006561806869,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2003",4.05290877890518,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2004",6.22409397095661,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2005",6.02193955727149,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.24612246191664,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.27859082009549,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2008",-4.32131955388669,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.72871129041746,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.11739541452369,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.32727605283775,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2012",-0.0881543332786797,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.55953608866197,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2014",8.23433084024353,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2015",22.8372295026332,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.25770819321455,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2017",9.49427981046742,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2018",8.8258080740888,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2019",5.62674211616763,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2020",5.63473391208445,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2021",13.4265509049224,
